head,winner,loser,subject_id,center,left,right,validation
55,27,7,0p5xc0ucea,materials/imgs/D84.png,materials/imgs/D106.png,materials/imgs/D37.png,validation
19,4,40,0p5xc0ucea,materials/imgs/D25.png,materials/imgs/D103.png,materials/imgs/D64.png,validation
23,27,2,0p5xc0ucea,materials/imgs/D32.png,materials/imgs/D101.png,materials/imgs/D37.png,random
53,15,16,0p5xc0ucea,materials/imgs/D82.png,materials/imgs/D21.png,materials/imgs/D20.png,random
44,3,19,0p5xc0ucea,materials/imgs/D74.png,materials/imgs/D102.png,materials/imgs/D25.png,random
33,27,18,0p5xc0ucea,materials/imgs/D51.png,materials/imgs/D24.png,materials/imgs/D37.png,random
62,11,35,0p5xc0ucea,materials/imgs/D96.png,materials/imgs/D53.png,materials/imgs/D16.png,random
2,42,53,0p5xc0ucea,materials/imgs/D101.png,materials/imgs/D66.png,materials/imgs/D82.png,random
48,55,20,0p5xc0ucea,materials/imgs/D78.png,materials/imgs/D84.png,materials/imgs/D26.png,random
48,48,46,0p5xc0ucea,materials/imgs/D78.png,materials/imgs/D76.png,materials/imgs/D78.png,check
29,47,59,0p5xc0ucea,materials/imgs/D46.png,materials/imgs/D92.png,materials/imgs/D77.png,validation
20,26,59,0p5xc0ucea,materials/imgs/D26.png,materials/imgs/D36.png,materials/imgs/D92.png,validation
17,26,37,0p5xc0ucea,materials/imgs/D22.png,materials/imgs/D36.png,materials/imgs/D56.png,random
47,39,4,0p5xc0ucea,materials/imgs/D77.png,materials/imgs/D103.png,materials/imgs/D6.png,random
33,45,35,0p5xc0ucea,materials/imgs/D51.png,materials/imgs/D53.png,materials/imgs/D75.png,random
33,37,41,0p5xc0ucea,materials/imgs/D51.png,materials/imgs/D56.png,materials/imgs/D65.png,random
10,42,29,0p5xc0ucea,materials/imgs/D14.png,materials/imgs/D46.png,materials/imgs/D66.png,random
19,40,10,0p5xc0ucea,materials/imgs/D25.png,materials/imgs/D64.png,materials/imgs/D14.png,random
11,2,61,0p5xc0ucea,materials/imgs/D16.png,materials/imgs/D101.png,materials/imgs/D95.png,random
13,13,50,0p5xc0ucea,materials/imgs/D18.png,materials/imgs/D8.png,materials/imgs/D18.png,check
26,32,30,0p5xc0ucea,materials/imgs/D36.png,materials/imgs/D47.png,materials/imgs/D49.png,validation
61,26,28,0p5xc0ucea,materials/imgs/D95.png,materials/imgs/D36.png,materials/imgs/D4.png,validation
24,48,21,0p5xc0ucea,materials/imgs/D34.png,materials/imgs/D29.png,materials/imgs/D78.png,random
51,39,50,0p5xc0ucea,materials/imgs/D80.png,materials/imgs/D8.png,materials/imgs/D6.png,random
10,55,7,0p5xc0ucea,materials/imgs/D14.png,materials/imgs/D106.png,materials/imgs/D84.png,random
54,50,25,0p5xc0ucea,materials/imgs/D83.png,materials/imgs/D35.png,materials/imgs/D8.png,random
12,53,13,0p5xc0ucea,materials/imgs/D17.png,materials/imgs/D82.png,materials/imgs/D18.png,random
5,22,48,0p5xc0ucea,materials/imgs/D104.png,materials/imgs/D3.png,materials/imgs/D78.png,random
20,60,6,0p5xc0ucea,materials/imgs/D26.png,materials/imgs/D94.png,materials/imgs/D105.png,random
20,20,29,0p5xc0ucea,materials/imgs/D26.png,materials/imgs/D26.png,materials/imgs/D46.png,check
62,13,29,0p5xc0ucea,materials/imgs/D96.png,materials/imgs/D46.png,materials/imgs/D18.png,validation
53,17,54,0p5xc0ucea,materials/imgs/D82.png,materials/imgs/D83.png,materials/imgs/D22.png,validation
26,35,1,0p5xc0ucea,materials/imgs/D36.png,materials/imgs/D1.png,materials/imgs/D53.png,random
3,30,23,0p5xc0ucea,materials/imgs/D102.png,materials/imgs/D47.png,materials/imgs/D32.png,random
27,51,18,0p5xc0ucea,materials/imgs/D37.png,materials/imgs/D24.png,materials/imgs/D80.png,random
7,20,35,0p5xc0ucea,materials/imgs/D106.png,materials/imgs/D26.png,materials/imgs/D53.png,random
36,42,33,0p5xc0ucea,materials/imgs/D55.png,materials/imgs/D51.png,materials/imgs/D66.png,random
31,2,12,0p5xc0ucea,materials/imgs/D48.png,materials/imgs/D101.png,materials/imgs/D17.png,random
25,24,18,0p5xc0ucea,materials/imgs/D35.png,materials/imgs/D34.png,materials/imgs/D24.png,random
35,35,40,0p5xc0ucea,materials/imgs/D53.png,materials/imgs/D64.png,materials/imgs/D53.png,check
45,28,62,0p5xc0ucea,materials/imgs/D75.png,materials/imgs/D96.png,materials/imgs/D4.png,validation
42,56,19,0p5xc0ucea,materials/imgs/D66.png,materials/imgs/D85.png,materials/imgs/D25.png,validation
37,15,36,0p5xc0ucea,materials/imgs/D56.png,materials/imgs/D55.png,materials/imgs/D20.png,random
41,24,26,0p5xc0ucea,materials/imgs/D65.png,materials/imgs/D34.png,materials/imgs/D36.png,random
18,8,46,0p5xc0ucea,materials/imgs/D24.png,materials/imgs/D76.png,materials/imgs/D11.png,random
55,59,16,0p5xc0ucea,materials/imgs/D84.png,materials/imgs/D21.png,materials/imgs/D92.png,random
8,58,32,0p5xc0ucea,materials/imgs/D11.png,materials/imgs/D9.png,materials/imgs/D49.png,random
29,46,15,0p5xc0ucea,materials/imgs/D46.png,materials/imgs/D20.png,materials/imgs/D76.png,random
19,12,5,0p5xc0ucea,materials/imgs/D25.png,materials/imgs/D104.png,materials/imgs/D17.png,random
48,48,46,0p5xc0ucea,materials/imgs/D78.png,materials/imgs/D76.png,materials/imgs/D78.png,check
47,41,3,0p5xc0ucea,materials/imgs/D77.png,materials/imgs/D102.png,materials/imgs/D65.png,validation
7,13,38,0p5xc0ucea,materials/imgs/D106.png,materials/imgs/D57.png,materials/imgs/D18.png,validation
32,18,26,0p5xc0ucea,materials/imgs/D49.png,materials/imgs/D24.png,materials/imgs/D36.png,random
55,60,1,0p5xc0ucea,materials/imgs/D84.png,materials/imgs/D94.png,materials/imgs/D1.png,random
55,28,8,0p5xc0ucea,materials/imgs/D84.png,materials/imgs/D4.png,materials/imgs/D11.png,random
50,4,60,0p5xc0ucea,materials/imgs/D8.png,materials/imgs/D94.png,materials/imgs/D103.png,random
16,51,42,0p5xc0ucea,materials/imgs/D21.png,materials/imgs/D80.png,materials/imgs/D66.png,random
10,4,27,0p5xc0ucea,materials/imgs/D14.png,materials/imgs/D103.png,materials/imgs/D37.png,random
54,42,20,0p5xc0ucea,materials/imgs/D83.png,materials/imgs/D66.png,materials/imgs/D26.png,random
20,20,29,0p5xc0ucea,materials/imgs/D26.png,materials/imgs/D26.png,materials/imgs/D46.png,check
13,23,38,0p5xc0ucea,materials/imgs/D18.png,materials/imgs/D32.png,materials/imgs/D57.png,validation
11,34,19,0p5xc0ucea,materials/imgs/D16.png,materials/imgs/D52.png,materials/imgs/D25.png,validation
14,6,17,0p5xc0ucea,materials/imgs/D19.png,materials/imgs/D105.png,materials/imgs/D22.png,random
13,49,33,0p5xc0ucea,materials/imgs/D18.png,materials/imgs/D79.png,materials/imgs/D51.png,random
27,13,7,0p5xc0ucea,materials/imgs/D37.png,materials/imgs/D18.png,materials/imgs/D106.png,random
45,23,61,0p5xc0ucea,materials/imgs/D75.png,materials/imgs/D95.png,materials/imgs/D32.png,random
40,28,17,0p5xc0ucea,materials/imgs/D64.png,materials/imgs/D22.png,materials/imgs/D4.png,random
40,21,46,0p5xc0ucea,materials/imgs/D64.png,materials/imgs/D29.png,materials/imgs/D76.png,random
38,58,30,0p5xc0ucea,materials/imgs/D57.png,materials/imgs/D9.png,materials/imgs/D47.png,random
7,7,2,0p5xc0ucea,materials/imgs/D106.png,materials/imgs/D106.png,materials/imgs/D101.png,check
1,46,38,0p5xc0ucea,materials/imgs/D1.png,materials/imgs/D57.png,materials/imgs/D76.png,validation
9,53,61,0p5xc0ucea,materials/imgs/D111.png,materials/imgs/D82.png,materials/imgs/D95.png,validation
55,18,45,0p5xc0ucea,materials/imgs/D84.png,materials/imgs/D75.png,materials/imgs/D24.png,random
51,56,24,0p5xc0ucea,materials/imgs/D80.png,materials/imgs/D34.png,materials/imgs/D85.png,random
21,18,52,0p5xc0ucea,materials/imgs/D29.png,materials/imgs/D81.png,materials/imgs/D24.png,random
44,33,10,0p5xc0ucea,materials/imgs/D74.png,materials/imgs/D14.png,materials/imgs/D51.png,random
48,52,20,0p5xc0ucea,materials/imgs/D78.png,materials/imgs/D81.png,materials/imgs/D26.png,random
21,46,24,0p5xc0ucea,materials/imgs/D29.png,materials/imgs/D76.png,materials/imgs/D34.png,random
59,56,30,0p5xc0ucea,materials/imgs/D92.png,materials/imgs/D47.png,materials/imgs/D85.png,random
50,50,13,0p5xc0ucea,materials/imgs/D8.png,materials/imgs/D18.png,materials/imgs/D8.png,check
38,28,9,0p5xc0ucea,materials/imgs/D57.png,materials/imgs/D111.png,materials/imgs/D4.png,validation
31,27,28,0p5xc0ucea,materials/imgs/D48.png,materials/imgs/D4.png,materials/imgs/D37.png,validation
13,46,51,0p5xc0ucea,materials/imgs/D18.png,materials/imgs/D80.png,materials/imgs/D76.png,random
35,25,62,0p5xc0ucea,materials/imgs/D53.png,materials/imgs/D35.png,materials/imgs/D96.png,random
14,51,5,0p5xc0ucea,materials/imgs/D19.png,materials/imgs/D104.png,materials/imgs/D80.png,random
37,1,26,0p5xc0ucea,materials/imgs/D56.png,materials/imgs/D36.png,materials/imgs/D1.png,random
7,61,59,0p5xc0ucea,materials/imgs/D106.png,materials/imgs/D95.png,materials/imgs/D92.png,random
15,5,2,0p5xc0ucea,materials/imgs/D20.png,materials/imgs/D101.png,materials/imgs/D104.png,random
1,55,18,0p5xc0ucea,materials/imgs/D1.png,materials/imgs/D84.png,materials/imgs/D24.png,random
20,20,29,0p5xc0ucea,materials/imgs/D26.png,materials/imgs/D26.png,materials/imgs/D46.png,check
54,18,50,0p5xc0ucea,materials/imgs/D83.png,materials/imgs/D24.png,materials/imgs/D8.png,validation
43,62,31,0p5xc0ucea,materials/imgs/D68.png,materials/imgs/D96.png,materials/imgs/D48.png,validation
50,38,4,0p5xc0ucea,materials/imgs/D8.png,materials/imgs/D57.png,materials/imgs/D103.png,random
59,51,46,0p5xc0ucea,materials/imgs/D92.png,materials/imgs/D80.png,materials/imgs/D76.png,random
13,54,31,0p5xc0ucea,materials/imgs/D18.png,materials/imgs/D83.png,materials/imgs/D48.png,random
4,46,30,0p5xc0ucea,materials/imgs/D103.png,materials/imgs/D76.png,materials/imgs/D47.png,random
3,48,33,0p5xc0ucea,materials/imgs/D102.png,materials/imgs/D51.png,materials/imgs/D78.png,random
35,15,58,0p5xc0ucea,materials/imgs/D53.png,materials/imgs/D20.png,materials/imgs/D9.png,random
42,30,37,0p5xc0ucea,materials/imgs/D66.png,materials/imgs/D56.png,materials/imgs/D47.png,random
35,35,40,0p5xc0ucea,materials/imgs/D53.png,materials/imgs/D64.png,materials/imgs/D53.png,check
47,3,41,0p5xc0ucea,materials/imgs/D77.png,materials/imgs/D102.png,materials/imgs/D65.png,validation
30,1,34,0p5xc0ucea,materials/imgs/D47.png,materials/imgs/D1.png,materials/imgs/D52.png,validation
15,30,16,0p5xc0ucea,materials/imgs/D20.png,materials/imgs/D21.png,materials/imgs/D47.png,random
39,1,19,0p5xc0ucea,materials/imgs/D6.png,materials/imgs/D1.png,materials/imgs/D25.png,random
36,58,43,0p5xc0ucea,materials/imgs/D55.png,materials/imgs/D9.png,materials/imgs/D68.png,random
36,53,50,0p5xc0ucea,materials/imgs/D55.png,materials/imgs/D8.png,materials/imgs/D82.png,random
48,56,62,0p5xc0ucea,materials/imgs/D78.png,materials/imgs/D96.png,materials/imgs/D85.png,random
34,8,48,0p5xc0ucea,materials/imgs/D52.png,materials/imgs/D11.png,materials/imgs/D78.png,random
17,51,23,0p5xc0ucea,materials/imgs/D22.png,materials/imgs/D32.png,materials/imgs/D80.png,random
40,40,35,0p5xc0ucea,materials/imgs/D64.png,materials/imgs/D64.png,materials/imgs/D53.png,check
54,50,18,0p5xc0ucea,materials/imgs/D83.png,materials/imgs/D24.png,materials/imgs/D8.png,validation
46,54,39,0p5xc0ucea,materials/imgs/D76.png,materials/imgs/D83.png,materials/imgs/D6.png,validation
5,16,15,0p5xc0ucea,materials/imgs/D104.png,materials/imgs/D20.png,materials/imgs/D21.png,random
44,61,16,0p5xc0ucea,materials/imgs/D74.png,materials/imgs/D21.png,materials/imgs/D95.png,random
5,7,21,0p5xc0ucea,materials/imgs/D104.png,materials/imgs/D106.png,materials/imgs/D29.png,random
41,59,58,0p5xc0ucea,materials/imgs/D65.png,materials/imgs/D92.png,materials/imgs/D9.png,random
28,53,62,0p5xc0ucea,materials/imgs/D4.png,materials/imgs/D82.png,materials/imgs/D96.png,random
2,34,61,0p5xc0ucea,materials/imgs/D101.png,materials/imgs/D95.png,materials/imgs/D52.png,random
39,49,19,0p5xc0ucea,materials/imgs/D6.png,materials/imgs/D25.png,materials/imgs/D79.png,random
7,7,2,0p5xc0ucea,materials/imgs/D106.png,materials/imgs/D106.png,materials/imgs/D101.png,check
55,7,27,0p5xc0ucea,materials/imgs/D84.png,materials/imgs/D106.png,materials/imgs/D37.png,validation
40,39,52,0p5xc0ucea,materials/imgs/D64.png,materials/imgs/D6.png,materials/imgs/D81.png,validation
41,25,16,0p5xc0ucea,materials/imgs/D65.png,materials/imgs/D21.png,materials/imgs/D35.png,random
1,61,11,0p5xc0ucea,materials/imgs/D1.png,materials/imgs/D95.png,materials/imgs/D16.png,random
12,51,60,0p5xc0ucea,materials/imgs/D17.png,materials/imgs/D80.png,materials/imgs/D94.png,random
10,26,3,0p5xc0ucea,materials/imgs/D14.png,materials/imgs/D102.png,materials/imgs/D36.png,random
7,32,36,0p5xc0ucea,materials/imgs/D106.png,materials/imgs/D55.png,materials/imgs/D49.png,random
28,8,17,0p5xc0ucea,materials/imgs/D4.png,materials/imgs/D22.png,materials/imgs/D11.png,random
36,57,13,0p5xc0ucea,materials/imgs/D55.png,materials/imgs/D18.png,materials/imgs/D87.png,random
48,48,46,0p5xc0ucea,materials/imgs/D78.png,materials/imgs/D76.png,materials/imgs/D78.png,check
22,49,31,0p5xc0ucea,materials/imgs/D3.png,materials/imgs/D79.png,materials/imgs/D48.png,validation
17,28,19,0p5xc0ucea,materials/imgs/D22.png,materials/imgs/D4.png,materials/imgs/D25.png,validation
31,39,2,0p5xc0ucea,materials/imgs/D48.png,materials/imgs/D6.png,materials/imgs/D101.png,random
30,56,37,0p5xc0ucea,materials/imgs/D47.png,materials/imgs/D85.png,materials/imgs/D56.png,random
14,28,4,0p5xc0ucea,materials/imgs/D19.png,materials/imgs/D4.png,materials/imgs/D103.png,random
32,53,27,0p5xc0ucea,materials/imgs/D49.png,materials/imgs/D37.png,materials/imgs/D82.png,random
40,20,51,0p5xc0ucea,materials/imgs/D64.png,materials/imgs/D26.png,materials/imgs/D80.png,random
8,18,6,0p5xc0ucea,materials/imgs/D11.png,materials/imgs/D24.png,materials/imgs/D105.png,random
51,26,30,0p5xc0ucea,materials/imgs/D80.png,materials/imgs/D36.png,materials/imgs/D47.png,random
40,40,35,0p5xc0ucea,materials/imgs/D64.png,materials/imgs/D64.png,materials/imgs/D53.png,check
52,6,18,0p5xc0ucea,materials/imgs/D81.png,materials/imgs/D105.png,materials/imgs/D24.png,validation
1,46,38,0p5xc0ucea,materials/imgs/D1.png,materials/imgs/D57.png,materials/imgs/D76.png,validation
41,1,39,0p5xc0ucea,materials/imgs/D65.png,materials/imgs/D1.png,materials/imgs/D6.png,random
28,52,25,0p5xc0ucea,materials/imgs/D4.png,materials/imgs/D35.png,materials/imgs/D81.png,random
13,40,2,0p5xc0ucea,materials/imgs/D18.png,materials/imgs/D64.png,materials/imgs/D101.png,random
11,58,59,0p5xc0ucea,materials/imgs/D16.png,materials/imgs/D9.png,materials/imgs/D92.png,random
12,32,2,0p5xc0ucea,materials/imgs/D17.png,materials/imgs/D49.png,materials/imgs/D101.png,random
55,7,35,0p5xc0ucea,materials/imgs/D84.png,materials/imgs/D106.png,materials/imgs/D53.png,random
54,25,44,0p5xc0ucea,materials/imgs/D83.png,materials/imgs/D74.png,materials/imgs/D35.png,random
20,20,29,0p5xc0ucea,materials/imgs/D26.png,materials/imgs/D26.png,materials/imgs/D46.png,check
9,53,61,0p5xc0ucea,materials/imgs/D111.png,materials/imgs/D82.png,materials/imgs/D95.png,validation
59,37,47,0p5xc0ucea,materials/imgs/D92.png,materials/imgs/D56.png,materials/imgs/D77.png,validation
56,17,11,0p5xc0ucea,materials/imgs/D85.png,materials/imgs/D22.png,materials/imgs/D16.png,random
33,37,12,0p5xc0ucea,materials/imgs/D51.png,materials/imgs/D17.png,materials/imgs/D56.png,random
1,52,15,0p5xc0ucea,materials/imgs/D1.png,materials/imgs/D81.png,materials/imgs/D20.png,random
47,28,57,0p5xc0ucea,materials/imgs/D77.png,materials/imgs/D4.png,materials/imgs/D87.png,random
23,6,32,0p5xc0ucea,materials/imgs/D32.png,materials/imgs/D49.png,materials/imgs/D105.png,random
9,33,7,0p5xc0ucea,materials/imgs/D111.png,materials/imgs/D51.png,materials/imgs/D106.png,random
40,51,22,0p5xc0ucea,materials/imgs/D64.png,materials/imgs/D80.png,materials/imgs/D3.png,random
7,7,2,0p5xc0ucea,materials/imgs/D106.png,materials/imgs/D106.png,materials/imgs/D101.png,check
58,28,4,0p5xc0ucea,materials/imgs/D9.png,materials/imgs/D103.png,materials/imgs/D4.png,validation
27,9,55,0p5xc0ucea,materials/imgs/D37.png,materials/imgs/D84.png,materials/imgs/D111.png,validation
20,49,9,12fobu06v4,materials/imgs/D26.png,materials/imgs/D111.png,materials/imgs/D79.png,random
6,3,44,12fobu06v4,materials/imgs/D105.png,materials/imgs/D102.png,materials/imgs/D74.png,random
51,30,44,12fobu06v4,materials/imgs/D80.png,materials/imgs/D47.png,materials/imgs/D74.png,random
52,30,2,12fobu06v4,materials/imgs/D81.png,materials/imgs/D101.png,materials/imgs/D47.png,random
11,47,61,12fobu06v4,materials/imgs/D16.png,materials/imgs/D95.png,materials/imgs/D77.png,random
19,58,9,12fobu06v4,materials/imgs/D25.png,materials/imgs/D9.png,materials/imgs/D111.png,random
20,22,5,12fobu06v4,materials/imgs/D26.png,materials/imgs/D3.png,materials/imgs/D104.png,random
30,1,25,12fobu06v4,materials/imgs/D47.png,materials/imgs/D1.png,materials/imgs/D35.png,random
33,35,32,12fobu06v4,materials/imgs/D51.png,materials/imgs/D53.png,materials/imgs/D49.png,random
36,17,28,12fobu06v4,materials/imgs/D55.png,materials/imgs/D22.png,materials/imgs/D4.png,random
31,62,12,12fobu06v4,materials/imgs/D48.png,materials/imgs/D96.png,materials/imgs/D17.png,random
15,55,62,12fobu06v4,materials/imgs/D20.png,materials/imgs/D96.png,materials/imgs/D84.png,random
5,2,62,12fobu06v4,materials/imgs/D104.png,materials/imgs/D101.png,materials/imgs/D96.png,random
6,5,25,12fobu06v4,materials/imgs/D105.png,materials/imgs/D104.png,materials/imgs/D35.png,random
20,32,45,12fobu06v4,materials/imgs/D26.png,materials/imgs/D49.png,materials/imgs/D75.png,random
28,53,6,12fobu06v4,materials/imgs/D4.png,materials/imgs/D82.png,materials/imgs/D105.png,random
3,57,13,12fobu06v4,materials/imgs/D102.png,materials/imgs/D87.png,materials/imgs/D18.png,random
50,50,13,12fobu06v4,materials/imgs/D8.png,materials/imgs/D18.png,materials/imgs/D8.png,check
6,7,34,12fobu06v4,materials/imgs/D105.png,materials/imgs/D106.png,materials/imgs/D52.png,validation
62,13,29,12fobu06v4,materials/imgs/D96.png,materials/imgs/D46.png,materials/imgs/D18.png,validation
12,16,40,12fobu06v4,materials/imgs/D17.png,materials/imgs/D64.png,materials/imgs/D21.png,random
10,18,30,12fobu06v4,materials/imgs/D14.png,materials/imgs/D47.png,materials/imgs/D24.png,random
5,12,27,12fobu06v4,materials/imgs/D104.png,materials/imgs/D17.png,materials/imgs/D37.png,random
15,57,44,12fobu06v4,materials/imgs/D20.png,materials/imgs/D87.png,materials/imgs/D74.png,random
22,18,32,12fobu06v4,materials/imgs/D3.png,materials/imgs/D49.png,materials/imgs/D24.png,random
32,55,57,12fobu06v4,materials/imgs/D49.png,materials/imgs/D87.png,materials/imgs/D84.png,random
35,34,46,12fobu06v4,materials/imgs/D53.png,materials/imgs/D76.png,materials/imgs/D52.png,random
40,40,35,12fobu06v4,materials/imgs/D64.png,materials/imgs/D64.png,materials/imgs/D53.png,check
59,47,37,12fobu06v4,materials/imgs/D92.png,materials/imgs/D56.png,materials/imgs/D77.png,validation
9,53,61,12fobu06v4,materials/imgs/D111.png,materials/imgs/D82.png,materials/imgs/D95.png,validation
27,5,36,12fobu06v4,materials/imgs/D37.png,materials/imgs/D104.png,materials/imgs/D55.png,random
20,27,48,12fobu06v4,materials/imgs/D26.png,materials/imgs/D78.png,materials/imgs/D37.png,random
40,27,38,12fobu06v4,materials/imgs/D64.png,materials/imgs/D37.png,materials/imgs/D57.png,random
31,40,56,12fobu06v4,materials/imgs/D48.png,materials/imgs/D85.png,materials/imgs/D64.png,random
49,40,27,12fobu06v4,materials/imgs/D79.png,materials/imgs/D37.png,materials/imgs/D64.png,random
12,16,5,12fobu06v4,materials/imgs/D17.png,materials/imgs/D21.png,materials/imgs/D104.png,random
55,45,32,12fobu06v4,materials/imgs/D84.png,materials/imgs/D49.png,materials/imgs/D75.png,random
35,35,40,12fobu06v4,materials/imgs/D53.png,materials/imgs/D64.png,materials/imgs/D53.png,check
54,50,18,12fobu06v4,materials/imgs/D83.png,materials/imgs/D24.png,materials/imgs/D8.png,validation
52,18,6,12fobu06v4,materials/imgs/D81.png,materials/imgs/D105.png,materials/imgs/D24.png,validation
23,57,62,12fobu06v4,materials/imgs/D32.png,materials/imgs/D87.png,materials/imgs/D96.png,random
18,3,62,12fobu06v4,materials/imgs/D24.png,materials/imgs/D96.png,materials/imgs/D102.png,random
60,29,28,12fobu06v4,materials/imgs/D94.png,materials/imgs/D4.png,materials/imgs/D46.png,random
11,34,54,12fobu06v4,materials/imgs/D16.png,materials/imgs/D83.png,materials/imgs/D52.png,random
15,44,14,12fobu06v4,materials/imgs/D20.png,materials/imgs/D19.png,materials/imgs/D74.png,random
13,50,58,12fobu06v4,materials/imgs/D18.png,materials/imgs/D9.png,materials/imgs/D8.png,random
36,38,40,12fobu06v4,materials/imgs/D55.png,materials/imgs/D57.png,materials/imgs/D64.png,random
